S.NO/Digits,Input State,APU,MAIN LG,2XA,22XN,BTC                           Lockout,BUS TIE PB                      10XU ,3XS,4XS,3XG,5XG,SMOKE Config Button    13XU,Gen1 Ready (10J),GEN1 PB ON,GEN2 Ready(10J),GEN2 PB ON
24493,2449.3,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1
24494,2449.4,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0
24495,2449.5,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
24496,2449.6,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0
24497,2449.7,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1
24498,2449.8,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0
24499,2449.9,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1
24500,2450,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0
24501,2450.1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1
24502,2450.2,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0
24503,2450.3,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1
24504,2450.4,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0
24505,2450.5,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1
24506,2450.6,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0
24507,2450.7,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1
24508,2450.8,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0
24509,2450.9,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1
24510,2451,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0
24511,2451.1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1
24512,2451.2,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0
24513,2451.3,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1
24514,2451.4,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0
24515,2451.5,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
24516,2451.6,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0
24517,2451.7,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1
24518,2451.8,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0
24519,2451.9,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1
24520,2452,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0
24521,2452.1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1
24522,2452.2,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0
24523,2452.3,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1
24524,2452.4,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0
24525,2452.5,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1
24526,2452.6,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0
24527,2452.7,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
24528,2452.8,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0
24529,2452.9,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1
24530,2453,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0
24531,2453.1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1
24532,2453.2,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0
24533,2453.3,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1
24534,2453.4,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0
24535,2453.5,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
24536,2453.6,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0
24537,2453.7,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1
24538,2453.8,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0
24539,2453.9,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
24540,2454,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0
24541,2454.1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1
24542,2454.2,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0
24543,2454.3,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1
24544,2454.4,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0
24545,2454.5,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1
24546,2454.6,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0
24547,2454.7,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1
24548,2454.8,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0
24549,2454.9,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1
24550,2455,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0
24551,2455.1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
24552,2455.2,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0
24553,2455.3,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1
24554,2455.4,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0
24555,2455.5,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1
24556,2455.6,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0
24557,2455.7,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1
24558,2455.8,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0
24559,2455.9,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
24560,2456,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0
24561,2456.1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1
24562,2456.2,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0
24563,2456.3,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1
24564,2456.4,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0
24565,2456.5,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1
24566,2456.6,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0
24567,2456.7,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1
24568,2456.8,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0
24569,2456.9,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1
24570,2457,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0
24571,2457.1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
24572,2457.2,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0
24573,2457.3,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
24574,2457.4,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0
24575,2457.5,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
24576,2457.6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24577,2457.7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
24578,2457.8,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
24579,2457.9,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
24580,2458,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
24581,2458.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
24582,2458.2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
24583,2458.3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1
24584,2458.4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
24585,2458.5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
24586,2458.6,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
24587,2458.7,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1
24588,2458.8,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
24589,2458.9,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1
24590,2459,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0
24591,2459.1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1
24592,2459.2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
24593,2459.3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
24594,2459.4,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
24595,2459.5,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1
24596,2459.6,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
24597,2459.7,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1
24598,2459.8,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0
24599,2459.9,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1
24600,2460,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
24601,2460.1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1
24602,2460.2,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0
24603,2460.3,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1
24604,2460.4,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0
24605,2460.5,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1
24606,2460.6,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0
24607,2460.7,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1
24608,2460.8,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
24609,2460.9,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
24610,2461,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
24611,2461.1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1
24612,2461.2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
24613,2461.3,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1
24614,2461.4,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0
24615,2461.5,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1
24616,2461.6,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
24617,2461.7,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1
24618,2461.8,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0
24619,2461.9,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1
24620,2462,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0
24621,2462.1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1
24622,2462.2,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0
24623,2462.3,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1
24624,2462.4,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
24625,2462.5,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1
24626,2462.6,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0
24627,2462.7,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1
24628,2462.8,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0
24629,2462.9,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1
24630,2463,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0
24631,2463.1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1
24632,2463.2,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0
24633,2463.3,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1
24634,2463.4,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0
24635,2463.5,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1
24636,2463.6,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0
24637,2463.7,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1
24638,2463.8,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0
24639,2463.9,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1
24640,2464,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
24641,2464.1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
24642,2464.2,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
24643,2464.3,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1
24644,2464.4,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
24645,2464.5,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1
24646,2464.6,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
24647,2464.7,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1
24648,2464.8,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
24649,2464.9,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1
24650,2465,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0
24651,2465.1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1
24652,2465.2,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0
24653,2465.3,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1
24654,2465.4,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0
24655,2465.5,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1
24656,2465.6,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
24657,2465.7,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1
24658,2465.8,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0
24659,2465.9,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1
24660,2466,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0
24661,2466.1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1
24662,2466.2,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
24663,2466.3,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1
24664,2466.4,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0
24665,2466.5,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1
24666,2466.6,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0
24667,2466.7,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1
24668,2466.8,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0
24669,2466.9,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1
24670,2467,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0
24671,2467.1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1
24672,2467.2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
24673,2467.3,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1
24674,2467.4,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0
24675,2467.5,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1
24676,2467.6,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
24677,2467.7,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1
24678,2467.8,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0
24679,2467.9,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1
24680,2468,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0
24681,2468.1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1
24682,2468.2,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0
24683,2468.3,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1
24684,2468.4,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0
24685,2468.5,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1
24686,2468.6,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0
24687,2468.7,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1
24688,2468.8,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0
24689,2468.9,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1
24690,2469,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0
24691,2469.1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1
24692,2469.2,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0
24693,2469.3,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1
24694,2469.4,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0
24695,2469.5,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1
24696,2469.6,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0
24697,2469.7,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1
24698,2469.8,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0
24699,2469.9,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1
24700,2470,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0
24701,2470.1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1
24702,2470.2,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0
24703,2470.3,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1
24704,2470.4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
24705,2470.5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
24706,2470.6,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
24707,2470.7,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1
24708,2470.8,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
24709,2470.9,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1
24710,2471,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0
24711,2471.1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1
24712,2471.2,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
24713,2471.3,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1
24714,2471.4,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0
24715,2471.5,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1
24716,2471.6,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0
24717,2471.7,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1
24718,2471.8,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0
24719,2471.9,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1
24720,2472,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
24721,2472.1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1
24722,2472.2,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0
24723,2472.3,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1
24724,2472.4,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0
24725,2472.5,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1
24726,2472.6,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0
24727,2472.7,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1
24728,2472.8,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0
24729,2472.9,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1
24730,2473,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0
24731,2473.1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,1
24732,2473.2,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0
24733,2473.3,1,1,0,0,0,0,0,1,0,0,1,1,1,0,1
24734,2473.4,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0
24735,2473.5,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1
24736,2473.6,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
24737,2473.7,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1
24738,2473.8,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0
24739,2473.9,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1
24740,2474,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0
24741,2474.1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1
24742,2474.2,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0
24743,2474.3,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1
24744,2474.4,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0
24745,2474.5,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1
24746,2474.6,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0
24747,2474.7,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1
24748,2474.8,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0
24749,2474.9,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1
24750,2475,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0
24751,2475.1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1
24752,2475.2,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0
24753,2475.3,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1
24754,2475.4,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0
24755,2475.5,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1
24756,2475.6,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0
24757,2475.7,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1
24758,2475.8,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0
24759,2475.9,1,1,0,0,0,0,0,1,0,1,1,0,1,1,1
24760,2476,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0
24761,2476.1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1
24762,2476.2,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0
24763,2476.3,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1
24764,2476.4,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0
24765,2476.5,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1
24766,2476.6,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0
24767,2476.7,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
24768,2476.8,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
24769,2476.9,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1
24770,2477,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0
24771,2477.1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1
24772,2477.2,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0
24773,2477.3,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1
24774,2477.4,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0
24775,2477.5,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1
24776,2477.6,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0
24777,2477.7,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1
24778,2477.8,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0
24779,2477.9,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1
24780,2478,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0
24781,2478.1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,1
24782,2478.2,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0
24783,2478.3,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1
24784,2478.4,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0
24785,2478.5,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1
24786,2478.6,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0
24787,2478.7,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1
24788,2478.8,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0
24789,2478.9,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1
24790,2479,1,1,0,0,0,0,0,1,1,0,1,0,1,1,0
24791,2479.1,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1
24792,2479.2,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0
24793,2479.3,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1
24794,2479.4,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0
24795,2479.5,1,1,0,0,0,0,0,1,1,0,1,1,0,1,1
24796,2479.6,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0
24797,2479.7,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1
24798,2479.8,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0
24799,2479.9,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1
24800,2480,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0
24801,2480.1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1
24802,2480.2,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0
24803,2480.3,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1
24804,2480.4,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
24805,2480.5,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1
24806,2480.6,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0
24807,2480.7,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1
24808,2480.8,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0
24809,2480.9,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1
24810,2481,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0
24811,2481.1,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1
24812,2481.2,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0
24813,2481.3,1,1,0,0,0,0,0,1,1,1,0,1,1,0,1
24814,2481.4,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0
24815,2481.5,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1
24816,2481.6,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0
24817,2481.7,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1
24818,2481.8,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0
24819,2481.9,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1
24820,2482,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0
24821,2482.1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1
24822,2482.2,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0
24823,2482.3,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1
24824,2482.4,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0
24825,2482.5,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1
24826,2482.6,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0
24827,2482.7,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1
24828,2482.8,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0
24829,2482.9,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1
24830,2483,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0
24831,2483.1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1
24832,2483.2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
24833,2483.3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
24834,2483.4,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
24835,2483.5,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1
24836,2483.6,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
24837,2483.7,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1
24838,2483.8,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0
24839,2483.9,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1
24840,2484,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
24841,2484.1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1
24842,2484.2,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0
24843,2484.3,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1
24844,2484.4,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0
24845,2484.5,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1
24846,2484.6,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0
24847,2484.7,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1
24848,2484.8,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
24849,2484.9,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1
24850,2485,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0
24851,2485.1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1
24852,2485.2,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0
24853,2485.3,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1
24854,2485.4,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0
24855,2485.5,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1
24856,2485.6,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0
24857,2485.7,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1
24858,2485.8,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0
